deal_id,announcement_date,effective_date,acquirer_name,target_name,candidate_cik,target_candidate_cik,transaction_value_mil,target_public_status,probe_status,window_start,window_end,windowed_filings,probe_forms,agreement_accession,agreement_exhibit_types,target_name_hit,cik_confirmation_basis,probe_note
3528453020,2020-03-09,2020-03-09,HealthStream Inc,HCT2 Co,0001095565,,25.00,Priv.,announcement_only,2020-02-08,2020-04-08,3,8-K,,,not_checked,machine_form_and_window_only,
3747997020,2021-05-27,2021-05-27,Mercury Systems Inc,Pentek Inc,0001049521,,20.00,Priv.,announcement_only,2021-04-27,2021-06-26,3,8-K,,,not_checked,machine_form_and_window_only,
3830133040,2021-11-09,2021-12-01,FuboTV Inc,Edisn Media & Tech Solutions,0001484769,,20.00,,announcement_only,2021-10-10,2021-12-31,3,8-K,,,not_checked,machine_form_and_window_only,
3969983020,2022-08-09,2022-08-09,AstroNova Inc,Astro Machine Corp,0000008146,,17.125,Priv.,announcement_only,2022-07-10,2022-09-08,3,8-K,,,not_checked,machine_form_and_window_only,
3889973020,2022-03-17,2022-03-17,Thor Industries Inc,TH2connect LLC,0000730263,,16.336,J.V.,announcement_only,2022-02-15,2022-04-16,3,8-K,,,not_checked,machine_form_and_window_only,
3931041040,2022-05-05,2022-05-24,Rambus Inc,Hardent Inc,0000917273,,15.71,,announcement_only,2022-04-05,2022-06-23,3,8-K,,,not_checked,machine_form_and_window_only,
3801692020,2021-08-11,2021-08-11,ProPhase Labs Inc,Nebula Genomics,0000868278,,14.60,Priv.,announcement_only,2021-07-12,2021-09-10,3,8-K,,,not_checked,machine_form_and_window_only,
4008718020,2022-12-01,2022-12-01,Harte Hanks Inc,Inside Out Solutions Llc,0000045919,,7.50,Priv.,announcement_only,2022-11-01,2022-12-31,3,8-K,,,not_checked,machine_form_and_window_only,
3584886040,2020-06-05,2020-06-05,Planet Green Holdings Corp,Fast Approach Inc,0001117057,,4.641,,announcement_only,2020-05-06,2020-07-05,3,8-K,,,not_checked,machine_form_and_window_only,
3805148020,2021-09-09,2021-09-09,Builders FirstSource Inc,Katerra Inc-Apollo Software,0001316835,,4.50,Sub.,announcement_only,2021-08-10,2021-10-09,3,8-K,,,not_checked,machine_form_and_window_only,
3755242020,2021-06-14,2021-06-14,Everything Blockchain Inc,Mercury Inc,0001730869,,1.50,Priv.,announcement_only,2021-05-15,2021-07-14,3,8-K,,,not_checked,machine_form_and_window_only,
3500219020,2020-01-07,2020-02-13,Synopsys Inc,INVECAS Inc-Certain IP Assets,0000883241,,,Sub.,announcement_only,2019-12-08,2020-03-14,3,8-K,,,not_checked,machine_form_and_window_only,
3504795020,2020-01-16,2020-01-16,CarGurus Inc,Autolist Inc,0001494259,,,Priv.,announcement_only,2019-12-17,2020-02-15,3,8-K,,,not_checked,machine_form_and_window_only,
3504890040,2020-01-14,2020-01-14,Alphabet Inc,Pomo Search Ltd,0001652044,,,,announcement_only,2019-12-15,2020-02-13,3,8-K,,,not_checked,machine_form_and_window_only,
3506161020,2020-01-14,2020-01-14,Alphabet Inc,AppSheet Inc,0001652044,,,Priv.,announcement_only,2019-12-15,2020-02-13,3,8-K,,,not_checked,machine_form_and_window_only,
3509573020,2020-02-03,2020-03-17,Quantum Corp,Wstn Digital Corp-Activescale,0000709283,,,Sub.,announcement_only,2020-01-04,2020-04-16,3,8-K,,,not_checked,machine_form_and_window_only,
3509708040,2020-01-27,2020-01-27,Comcast Corp,Blueface Ltd,0001166691,,,,announcement_only,2019-12-28,2020-02-26,3,8-K,,,not_checked,machine_form_and_window_only,
3515435020,2020-02-13,2020-02-13,Cadence Design Systems Inc,Integrand Software Inc,0000813672,,,Priv.,announcement_only,2020-01-14,2020-03-14,3,8-K,,,not_checked,machine_form_and_window_only,
3520127020,2020-02-03,2020-02-03,Hewlett Packard Enterprise Co,Scytale Inc,0001645590,,,Priv.,announcement_only,2020-01-04,2020-03-04,3,8-K,,,not_checked,machine_form_and_window_only,
3524749020,2020-03-09,2020-03-09,NetApp Inc,Talon Storage Solutions Inc,0001002047,,,Priv.,announcement_only,2020-02-08,2020-04-08,3,8-K,,,not_checked,machine_form_and_window_only,
3532576020,2020-03-11,2020-03-11,KKR & Co Inc,RSM Partners Ltd,0001404912,,,Priv.,announcement_only,2020-02-10,2020-04-10,3,8-K,,,not_checked,machine_form_and_window_only,
3535614020,2020-03-18,2020-03-18,Fiserv Inc,Bypass Mobile LLC,0000798354,,,Priv.,announcement_only,2020-02-17,2020-04-17,3,8-K,,,not_checked,machine_form_and_window_only,
3535623040,2020-03-12,2020-03-12,John Wiley & Sons Inc,Madgex Ltd,0000107140,,,,announcement_only,2020-02-11,2020-04-11,3,8-K,,,not_checked,machine_form_and_window_only,
3570905020,2020-04-29,2020-04-29,NetApp Inc,Cloud Jumper Corp,0001002047,,,Priv.,announcement_only,2020-03-30,2020-05-29,3,8-K,,,not_checked,machine_form_and_window_only,
3574779040,2020-05-04,2020-05-04,Applied Materials Inc,Think Silicon SA,0000006951,,,,announcement_only,2020-04-04,2020-06-03,3,8-K,,,not_checked,machine_form_and_window_only,
3576882020,2020-05-20,2020-05-20,Intel Corp,Rivet Networks LLC,0000050863,,,Priv.,announcement_only,2020-04-20,2020-06-19,3,8-K,,,not_checked,machine_form_and_window_only,
3583674020,2020-06-01,2020-06-01,Cboe Global Markets Inc,Trade Alert LLC,0001374310,,,Priv.,announcement_only,2020-05-02,2020-07-01,3,8-K,,,not_checked,machine_form_and_window_only,
3601518020,2020-07-09,2020-07-09,Twilio Inc,Electric Imp Inc,0001447669,,,Priv.,announcement_only,2020-06-09,2020-08-08,3,8-K,,,not_checked,machine_form_and_window_only,
3613101020,2020-07-20,2020-07-20,Fortinet Inc,OPAQ Networks Inc,0001262039,,,Priv.,announcement_only,2020-06-20,2020-08-19,3,8-K,,,not_checked,machine_form_and_window_only,
3620318020,2020-08-18,2020-08-18,American Express Co,Kabbage Inc,0000004962,,,Priv.,announcement_only,2020-07-19,2020-09-17,3,8-K,,,not_checked,machine_form_and_window_only,
3620348040,2020-08-05,2020-08-05,Apple Inc,Mobeewave Inc,0000320193,,,,announcement_only,2020-07-06,2020-09-04,3,8-K,,,not_checked,machine_form_and_window_only,
3623483040,2020-08-10,2020-10-05,Genasys Inc,Amika Mobile Corp,0000924383,,,,announcement_only,2020-07-11,2020-11-04,3,8-K,,,not_checked,machine_form_and_window_only,
3626137040,2020-07-16,2020-07-16,LiveRamp Holdings Inc,Acuity Data SAS,0000733269,,,,announcement_only,2020-06-16,2020-08-15,3,8-K,,,not_checked,machine_form_and_window_only,
3627650020,2020-08-25,2020-08-25,Apple Inc,Spaces Inc,0000320193,,,Priv.,announcement_only,2020-07-26,2020-09-24,3,8-K,,,not_checked,machine_form_and_window_only,
3630930020,2020-09-01,2020-09-01,RE/MAX Holdings Inc,Wemlo Inc,0001581091,,,Priv.,announcement_only,2020-08-02,2020-10-01,3,8-K,,,not_checked,machine_form_and_window_only,
3640648040,2021-01-11,2021-04-01,Cognizant Technology Solutions,Servian Pty Ltd,0001058290,,,,announcement_only,2020-12-12,2021-05-01,3,8-K,,,not_checked,machine_form_and_window_only,
3645482020,2020-05-11,2020-05-11,Fiserv Inc,Inlet LLC,0000798354,,,J.V.,announcement_only,2020-04-11,2020-06-10,3,8-K,,,not_checked,machine_form_and_window_only,
3646653020,2020-10-09,2020-11-25,Lockheed Martin Corp,Integration Innovation-Portfol,0000936468,,,Sub.,announcement_only,2020-09-09,2020-12-25,3,8-K,,,not_checked,machine_form_and_window_only,
3665021040,2020-08-20,2020-08-20,Apple Inc,Camerai Ltd,0000320193,,,,announcement_only,2020-07-21,2020-09-19,3,8-K,,,not_checked,machine_form_and_window_only,
3666590040,2020-11-11,2020-11-11,Snap Inc,Voca AI Ltd,0001564408,,,,announcement_only,2020-10-12,2020-12-11,3,8-K,,,not_checked,machine_form_and_window_only,
3666812020,2020-11-16,2020-11-16,Paylocity Holding Corp,Samepage Labs Inc,0001591698,,,Priv.,announcement_only,2020-10-17,2020-12-16,3,8-K,,,not_checked,machine_form_and_window_only,
3670295040,2020-12-01,2020-12-01,Ichor Holdings Ltd,CR Machine-Mexico Div,0001652535,,,,announcement_only,2020-11-01,2020-12-31,3,8-K; 8-K/A,,,not_checked,machine_form_and_window_only,
3672310040,2020-11-10,2020-11-10,Voya Financial Inc,G Sqd Capital LLP-Tech Bus,0001535929,,,,announcement_only,2020-10-11,2020-12-10,3,8-K,,,not_checked,machine_form_and_window_only,
3680474020,2020-12-16,2021-01-22,Fiserv Inc,Ondot Systems Inc,0000798354,,,Priv.,announcement_only,2020-11-16,2021-02-21,3,8-K/A; 8-K,,,not_checked,machine_form_and_window_only,
3685404020,2020-08-16,2020-08-16,Comcast Corp,Loop Labs Inc,0001166691,,,Priv.,announcement_only,2020-07-17,2020-09-15,3,8-K,,,not_checked,machine_form_and_window_only,
3692821020,2021-01-31,2021-03-24,Newmark Group Inc,Knotel Inc-Business,0001690680,,,Sub.,announcement_only,2021-01-01,2021-04-23,3,8-K,,,not_checked,machine_form_and_window_only,
3693224040,2021-01-26,2021-01-26,The Carlyle Group Inc,HubStor Inc,0001527166,,,,announcement_only,2020-12-27,2021-02-25,3,8-K,,,not_checked,machine_form_and_window_only,
3693863040,2021-01-25,2021-01-25,The Carlyle Group Inc,Jagex Ltd,0001527166,,,,announcement_only,2020-12-26,2021-02-24,3,8-K,,,not_checked,machine_form_and_window_only,
3693906040,2021-01-20,2021-02-24,Cadence Design Systems Inc,Numeca Intl,0000813672,,,,announcement_only,2020-12-21,2021-03-26,3,8-K,,,not_checked,machine_form_and_window_only,
3694807040,2021-02-02,2021-02-02,Intuit Inc,OneSaas Integrations Pty Ltd,0000896878,,,,announcement_only,2021-01-03,2021-03-04,3,8-K,,,not_checked,machine_form_and_window_only,
3696323020,2021-02-08,2021-02-18,LiveRamp Holdings Inc,DataFleets Ltd,0000733269,,,Priv.,announcement_only,2021-01-09,2021-03-20,3,8-K,,,not_checked,machine_form_and_window_only,
3700425020,2021-02-01,2021-02-01,The Carlyle Group Inc,IST Research Corp,0001527166,,,Priv.,announcement_only,2021-01-02,2021-03-03,3,8-K,,,not_checked,machine_form_and_window_only,
3701429020,2021-02-23,2021-02-23,Hewlett Packard Enterprise Co,Cloudphysics Inc,0001645590,,,Priv.,announcement_only,2021-01-24,2021-03-25,3,8-K,,,not_checked,machine_form_and_window_only,
3702382020,2021-02-01,2021-02-01,The Carlyle Group Inc,Two Six Labs LLC,0001527166,,,Sub.,announcement_only,2021-01-02,2021-03-03,3,8-K,,,not_checked,machine_form_and_window_only,
3703116020,2020-03-27,2020-03-27,IQVIA Hldg Inc,CJC Worldwide Technologies LLC,0001478242,,,Priv.,announcement_only,2020-02-26,2020-04-26,3,8-K,,,not_checked,machine_form_and_window_only,
3707677020,2021-01-19,2021-01-19,Kulicke & Soffa Industries Inc,Uniqarta Inc,0000056978,,,Priv.,announcement_only,2020-12-20,2021-02-18,3,8-K,,,not_checked,machine_form_and_window_only,
3708018020,2021-03-02,2021-03-02,Thor Industries Inc,OvernightRVParking.com,0000730263,,,Priv.,announcement_only,2021-01-31,2021-04-01,3,8-K,,,not_checked,machine_form_and_window_only,
3708371020,2021-03-08,2021-03-08,HEICO Corp,Pyramid Semiconductor Corp,0000046619,,,Priv.,announcement_only,2021-02-06,2021-04-07,3,8-K,,,not_checked,machine_form_and_window_only,
3708676020,2021-03-04,2021-03-04,Shift4 Payments Inc,VenueNext Inc,0001794669,,,Priv.,announcement_only,2021-02-02,2021-04-03,3,8-K,,,not_checked,machine_form_and_window_only,
3712351020,2021-03-04,2021-03-04,Unity Software Inc,Visual Live 3D LLC,0001810806,,,Priv.,announcement_only,2021-02-02,2021-04-03,3,8-K,,,not_checked,machine_form_and_window_only,
3718658020,2021-03-09,2021-03-09,Equifax Inc,HIREtech Corp,0000033185,,,Priv.,announcement_only,2021-02-07,2021-04-08,3,8-K; 8-K/A,,,not_checked,machine_form_and_window_only,
3721225020,2021-03-31,2021-03-31,SEI Investments Co,Invest Grade Tech LLC,0000350894,,,Priv.,announcement_only,2021-03-01,2021-04-30,3,8-K,,,not_checked,machine_form_and_window_only,
3722479020,2021-04-05,2021-04-05,Tyler Technologies Inc,Glass Arc Inc,0000860731,,,Priv.,announcement_only,2021-03-06,2021-05-05,3,8-K,,,not_checked,machine_form_and_window_only,
3731101040,2021-04-06,2021-04-06,EQT AB,LeBog Software GmbH,0000033213,,,,announcement_only,2021-03-07,2021-05-06,3,8-K,,,not_checked,machine_form_and_window_only,
3731633040,2021-04-19,2021-04-19,SPX Corp,Sealite Pty Ltd,0000088205,,,,announcement_only,2021-03-20,2021-05-19,3,8-K,,,not_checked,machine_form_and_window_only,
3737659020,2021-05-06,2021-05-06,Qorvo Inc,NextInput Inc,0001604778,,,Priv.,announcement_only,2021-04-06,2021-06-05,3,8-K,,,not_checked,machine_form_and_window_only,
3743751040,2021-05-18,2021-05-18,IBM Corp,Waeg Bvba,0000051143,,,,announcement_only,2021-04-18,2021-06-17,3,8-K,,,not_checked,machine_form_and_window_only,
3755146020,2021-06-08,2021-06-08,Synopsys Inc,Code Dx Inc,0000883241,,,Priv.,announcement_only,2021-05-09,2021-07-08,3,8-K,,,not_checked,machine_form_and_window_only,
3755265020,2021-06-09,2021-07-15,KKR & Co Inc,Kanopy Inc,0001404912,,,Sub.,announcement_only,2021-05-10,2021-08-14,3,8-K,,,not_checked,machine_form_and_window_only,
3758279040,2021-06-16,2021-07-06,Rambus Inc,AnalogX Inc,0000917273,,,,announcement_only,2021-05-17,2021-08-05,3,8-K,,,not_checked,machine_form_and_window_only,
3758470020,2021-06-08,2021-06-08,CareDx Inc,Transplant Hero LLC,0001217234,,,Priv.,announcement_only,2021-05-09,2021-07-08,3,8-K,,,not_checked,machine_form_and_window_only,
3763377020,2021-06-14,2021-06-14,Bentley Systems Inc,Spida Software,0001031308,,,Priv.,announcement_only,2021-05-15,2021-07-14,3,8-K,,,not_checked,machine_form_and_window_only,
3765691020,2021-02-01,2021-02-01,Amphenol Corp,Positronic,0000820313,,,Priv.,announcement_only,2021-01-02,2021-03-03,3,8-K,,,not_checked,machine_form_and_window_only,
3767774020,2021-06-06,2021-06-30,FiscalNote Holdings Inc,Predata Inc,0001823466,,,Priv.,announcement_only,2021-05-07,2021-07-30,3,8-K,,,not_checked,machine_form_and_window_only,
3777289040,2021-07-27,2021-10-04,HP Inc,Teradici Corp,0000047217,,,,announcement_only,2021-06-27,2021-11-03,3,8-K; 8-K/A,,,not_checked,machine_form_and_window_only,
3785715020,2021-08-12,2021-08-12,Laboratory Corp of America,Ovuline Inc,0000920148,,,Priv.,announcement_only,2021-07-13,2021-09-11,3,8-K,,,not_checked,machine_form_and_window_only,
3790008020,2021-08-23,2021-09-02,Elastic BV,build.security Ltd,0001707753,,,Priv.,announcement_only,2021-07-24,2021-10-02,3,8-K,,,not_checked,machine_form_and_window_only,
3790212020,2021-08-25,2021-08-25,Axon Enterprise Inc,My90 Inc,0001069183,,,Priv.,announcement_only,2021-07-26,2021-09-24,3,8-K,,,not_checked,machine_form_and_window_only,
3791792020,2021-08-30,2021-10-07,Zebra Technologies Corp,Antuit Inc,0000877212,,,Priv.,announcement_only,2021-07-31,2021-11-06,3,8-K,,,not_checked,machine_form_and_window_only,
3795433020,2021-07-27,2021-09-07,Equifax Inc,Teletrack LLC,0000033185,,,Sub.,announcement_only,2021-06-27,2021-10-07,3,8-K,,,not_checked,machine_form_and_window_only,
3797899020,2021-09-09,2021-09-09,ZoomInfo Technologies Inc,RingLead Inc,0001794515,,,Priv.,announcement_only,2021-08-10,2021-10-09,3,8-K,,,not_checked,machine_form_and_window_only,
3798827020,2021-07-26,2021-07-26,Fiserv Inc,SpendLabs Inc,0000798354,,,Priv.,announcement_only,2021-06-26,2021-08-25,3,8-K,,,not_checked,machine_form_and_window_only,
3810764020,2021-10-06,2021-10-06,Paychex Inc,Flock IS Inc,0000723531,,,Priv.,announcement_only,2021-09-06,2021-11-05,3,8-K,,,not_checked,machine_form_and_window_only,
3813564020,2021-10-12,2021-10-12,FactSet Research Systems Inc,Cobalt Software Inc,0001013237,,,Priv.,announcement_only,2021-09-12,2021-11-11,3,8-K,,,not_checked,machine_form_and_window_only,
3815477020,2021-10-14,2021-11-01,Elastic BV,Optimyze Inc,0001707753,,,Priv.,announcement_only,2021-09-14,2021-12-01,3,8-K,,,not_checked,machine_form_and_window_only,
3821234020,2021-10-28,2021-10-28,Cerberus Cyber Sentinel Corp,RED74 LLC,0001777319,,,Priv.,announcement_only,2021-09-28,2021-11-27,3,8-K,,,not_checked,machine_form_and_window_only,
3822108020,2021-10-20,2021-10-20,SEI Investments Co,Finomial Corp,0000350894,,,Priv.,announcement_only,2021-09-20,2021-11-19,3,8-K,,,not_checked,machine_form_and_window_only,
3823161020,2021-11-02,2022-01-18,EverCommerce Inc,DrChrono Inc,0001853145,,,Priv.,announcement_only,2021-10-03,2022-02-17,3,8-K,,,not_checked,machine_form_and_window_only,
3830939020,2021-11-05,2021-11-05,DigitalBridge Group Inc,SWKO Inc,0001679688,,,Priv.,announcement_only,2021-10-06,2021-12-05,3,8-K,,,not_checked,machine_form_and_window_only,
3832983020,2021-11-10,2021-11-10,CareDx Inc,MedActionPlan.com LLC,0001217234,,,Priv.,announcement_only,2021-10-11,2021-12-10,3,8-K,,,not_checked,machine_form_and_window_only,
3838266040,2021-11-15,2021-11-15,Lattice Semiconductor Corp,Mirametrix Inc,0000855658,,,,announcement_only,2021-10-16,2021-12-15,3,8-K,,,not_checked,machine_form_and_window_only,
3841518040,2021-12-01,2021-12-01,AMETEK Inc,Alphasense Ltd,0001037868,,,,announcement_only,2021-11-01,2021-12-31,3,8-K,,,not_checked,machine_form_and_window_only,
3842433040,2021-11-30,2021-11-30,IBM Corp,SC Oldco Pty Ltd,0000051143,,,,announcement_only,2021-10-31,2021-12-30,3,8-K,,,not_checked,machine_form_and_window_only,
3846855020,2021-11-02,2021-11-02,ICF International Inc,ESAC Inc,0001362004,,,Priv.,announcement_only,2021-10-03,2021-12-02,3,8-K,,,not_checked,machine_form_and_window_only,
3850838040,2021-12-03,2021-12-03,Moody's Corp,Passfort Ltd,0001059556,,,,announcement_only,2021-11-03,2022-01-02,3,8-K,,,not_checked,machine_form_and_window_only,
3852998040,2021-10-07,2021-10-07,Broadcom Inc,KETEK GmbH-SIPM Assets,0001730168,,,,announcement_only,2021-09-07,2021-11-06,3,8-K,,,not_checked,machine_form_and_window_only,
3853924040,2021-12-07,2021-12-07,Cerberus Cyber Sentinel Corp,Arkavia Networks Spa,0001777319,,,,announcement_only,2021-11-07,2022-01-06,3,8-K,,,not_checked,machine_form_and_window_only,
3857748020,2022-01-04,2022-01-04,S&P Global Inc,The Climate Service Inc,0000064040,,,Priv.,announcement_only,2021-12-05,2022-02-03,3,8-K; 8-K/A,,,not_checked,machine_form_and_window_only,
3874756040,2022-02-14,2022-02-14,Society Pass Inc,New Ret Experience Inc,0001817511,,,,announcement_only,2022-01-15,2022-03-16,3,8-K,,,not_checked,machine_form_and_window_only,
3875354020,2021-01-20,2021-01-20,UnitedHealth Group Inc,Solutran Inc,0000731766,,,Priv.,announcement_only,2020-12-21,2021-02-19,3,8-K,,,not_checked,machine_form_and_window_only,
3875991020,2021-12-31,2021-12-31,Dell Technologies Inc,Evolve24 LLC,0001571996,,,Sub.,announcement_only,2021-12-01,2022-01-30,3,8-K,,,not_checked,machine_form_and_window_only,
3879441020,2022-02-23,2022-02-23,NetApp Inc,NeurOps Inc,0001002047,,,Priv.,announcement_only,2022-01-24,2022-03-25,3,8-K,,,not_checked,machine_form_and_window_only,
3884683040,2022-03-07,2022-03-07,Belden Inc,NetModule AG,0000913142,,,,announcement_only,2022-02-05,2022-04-06,3,8-K,,,not_checked,machine_form_and_window_only,
3884762020,2022-03-08,2022-03-08,Tetra Tech Inc,Axiom Data Science LLC,0000831641,,,Priv.,announcement_only,2022-02-06,2022-04-07,3,8-K,,,not_checked,machine_form_and_window_only,
3888669020,2022-03-10,2022-03-10,AudioEye Inc,Bureau of Internet Accessibili,0001362190,,,Priv.,announcement_only,2022-02-08,2022-04-09,3,8-K,,,not_checked,machine_form_and_window_only,
3894834020,2022-03-14,2022-03-14,HEICO Corp,Flight Microwave Corp,0000046619,,,Priv.,announcement_only,2022-02-12,2022-04-13,3,8-K,,,not_checked,machine_form_and_window_only,
3917630020,2022-05-09,2022-05-09,Sabre Corp,Nuvola Inc,0001597033,,,Priv.,announcement_only,2022-04-09,2022-06-08,3,8-K,,,not_checked,machine_form_and_window_only,
3928763020,2022-05-18,2022-05-18,HealthStream Inc,CloudCME LLC,0001095565,,,Priv.,announcement_only,2022-04-18,2022-06-17,3,8-K,,,not_checked,machine_form_and_window_only,
3933766020,2022-05-13,2022-05-13,Stanley Black & Decker Inc,MSUITE Corp,0000093556,,,Priv.,announcement_only,2022-04-13,2022-06-12,3,8-K,,,not_checked,machine_form_and_window_only,
3936568040,2021-12-03,2021-12-03,AES Corp,GreenAnt,0000874761,,,,announcement_only,2021-11-03,2022-01-02,3,8-K,,,not_checked,machine_form_and_window_only,
3938121020,2022-05-31,2022-05-31,Tyler Technologies Inc,Quatred LLC,0000860731,,,Priv.,announcement_only,2022-05-01,2022-06-30,3,8-K,,,not_checked,machine_form_and_window_only,
3955981020,2022-07-21,2022-08-31,Equifax Inc,LawLogix Group Inc,0000033185,,,Sub.,announcement_only,2022-06-21,2022-09-30,3,8-K,,,not_checked,machine_form_and_window_only,
3962624020,2022-08-01,2022-08-01,Broadcom Inc,HostBridge Technology,0001730168,,,Priv.,announcement_only,2022-07-02,2022-08-31,3,8-K; S-4; S-4/A,,,not_checked,machine_form_and_window_only,
3963413020,2022-08-15,2022-08-15,Lumentum Holdings Inc,IPG Photonics Corp-Telecom Tra,0001633978,,,Sub.,announcement_only,2022-07-16,2022-09-14,3,8-K,,,not_checked,machine_form_and_window_only,
